R1N25D100T24V11p	455.801	9.974	3424	458	0.412	0.480028	2.37152e-322	919	4.614	455.801	0	0	0	0.480028
R1N25D100T24V12p	428.833	10.777	4009	432	0.33	0.733025	2.37152e-322	1462	4.652	428.833	0	0	0	0.733025
R1N25D100T24V13p	426	7.637	2915	426	0.21	0	2.37152e-322	0	3.31038e-312	426	0	0	0	0
R1N25D100T24V14p	416.833	8.183	4385	418	0.255	0.279107	2.37152e-322	267	4.36	416.833	0	0	0	0.279107
R1N30D100T18V10p	361.25	13.947	4109	362	0.277	0.207182	2.37152e-322	338	3.821	361.25	0	0	0	0.207182
R1N30D100T18V11p	371	17.976	5584	371	0.278	0	2.37152e-322	0	5.03399e-312	371	0	0	0	0
R1N30D100T18V12p	393.833	16.521	5426	395	0.433	0.295359	2.37152e-322	699	3.794	393.833	0	0	0	0.295359
R1N30D100T18V13p	360.5	11.148	3747	363	0.2	0.688705	2.37152e-322	1375	3.98	360.5	0	0	0	0.688705
R1N30D100T18V14p	385.234	11.211	4436	389	0.396	0.968027	2.37152e-322	4439	4.077	385.234	0	0	0	0.968027
R1N30D100T24V10p	467.571	35.997	5860	468	0.524	0.0915751	2.37152e-322	241	8.697	467.571	0	0	0	0.0915751
R1N30D100T24V11p	490.75	28.623	4004	492	0.488	0.254065	2.37152e-322	1097	8.762	490.75	0	0	0	0.254065
R1N30D100T24V12p	487.735	28.801	5439	491	0.805	0.66491	2.37152e-322	4004	9.369	487.735	0	0	0	0.66491
R1N30D100T24V13p	489.276	26.573	5466	493	1.448	0.755401	2.37152e-322	5004	9.765	489.276	0	0	0	0.755401
R1N30D100T24V14p	492.4	31.72	5148	493	0.464	0.121704	2.37152e-322	259	8.367	492.4	0	0	0	0.121704
R1N35D100T18V10p	467.905	34.526	4472	469	0.472	0.233475	2.37152e-322	798	5.647	467.905	0	0	0	0.233475
R1N35D100T18V11p	446.429	30.498	4025	448	0.446	0.350765	2.37152e-322	1157	5.668	446.429	0	0	0	0.350765
R1N35D100T18V12p	436	32.003	4164	438	0.36	0.456621	2.37152e-322	1247	6.002	436	0	0	0	0.456621
R1N35D100T18V13p	429.571	20.01	5598	431	0.389	0.331455	2.37152e-322	739	5.688	429.571	0	0	0	0.331455
R1N35D100T18V14p	466.476	28.729	7167	470	0.592	0.749747	2.37152e-322	5672	6.412	466.476	0	0	0	0.749747
R1N35D100T24V10p	607.028	85.736	7150	611	2.319	0.650086	2.37152e-322	8192	15.18	607.028	0	0	0	0.650086
R1N35D100T24V11p	585.679	51.681	6094	589	0.717	0.563754	2.37152e-322	3185	13.745	585.679	0	0	0	0.563754
R1N35D100T24V12p	599	50.485	4350	602	0.771	0.498339	2.37152e-322	5114	13.741	599	0	0	0	0.498339
R1N35D100T24V13p	580.476	47.873	5096	583	0.793	0.4329	2.37152e-322	1726	13.115	580.476	0	0	0	0.4329
R1N35D100T24V14p	566.833	54.084	5065	572	1.027	0.903263	2.37152e-322	11200	14.963	566.833	0	0	0	0.903263
C2N25D100T18V10p	9.42984e-312	1860.38	0	3.72066e-103	1.78079e-312	100	2.37152e-322	0	1.78079e-312	1e+08	0	0	0	1.78079e-312
C2N25D100T18V11p	320.333	1541.97	2595	322	0.272	0.517598	2.37152e-322	1087	5.818	320.333	0	0	0	0.517598
C2N25D100T18V12p	1.2581e-311	1853.15	0	3.72066e-103	5.29196e-312	100	2.37152e-322	0	5.29196e-312	1e+08	0	0	0	5.29196e-312
C2N25D100T18V13p	306	1479.95	2472	306	0.251	0	2.37152e-322	0	8.77204e-313	306	0	0	0	0
C2N25D100T18V14p	324.688	220.171	2767	326	0.475	0.402607	2.37152e-322	2658	6.231	324.688	0	0	0	0.402607
C2N25D100T24V10p	1.05921e-311	1919.71	0	3.72066e-103	3.83749e-312	100	2.37152e-322	0	3.83749e-312	1e+08	0	0	0	3.83749e-312
C2N25D100T24V11p	1.13095e-311	2195.71	0	3.72066e-103	1.43184e-312	100	2.37152e-322	0	1.43184e-312	1e+08	0	0	0	1.43184e-312
C2N25D100T24V12p	1.54236e-311	1985.66	0	3.72066e-103	5.33932e-312	100	2.37152e-322	0	5.33932e-312	1e+08	0	0	0	5.33932e-312
C2N25D100T24V13p	1.11166e-311	2286.2	0	3.72066e-103	5.18313e-312	100	2.37152e-322	0	5.18313e-312	1e+08	0	0	0	5.18313e-312
C2N25D100T24V14p	1.31086e-311	2141.7	0	3.72066e-103	4.81785e-312	100	2.37152e-322	0	4.81785e-312	1e+08	0	0	0	4.81785e-312
C2N30D100T18V10p	381.5	1223.7	2609	382	0.534	0.13089	2.37152e-322	872	8.492	381.5	0	0	0	0.13089
C2N30D100T18V11p	386.5	133.936	4810	387	0.318	0.129199	2.37152e-322	344	8.565	386.5	0	0	0	0.129199
C2N35D100T24V10p	9.10917e-312	2334.02	0	3.72066e-103	2.04693e-312	100	2.37152e-322	0	2.04693e-312	1e+08	0	0	0	2.04693e-312
C2N35D100T24V11p	1.10585e-311	3125.77	0	3.72066e-103	5.42813e-312	100	2.37152e-322	0	5.42813e-312	1e+08	0	0	0	5.42813e-312
C2N35D100T24V12p	7.32856e-312	2454.65	0	3.72066e-103	2.38051e-314	100	2.37152e-322	0	2.38051e-314	1e+08	0	0	0	2.38051e-314
C2N35D100T24V13p	9.66135e-312	2176.28	0	3.72066e-103	3.1853e-312	100	2.37152e-322	0	3.1853e-312	1e+08	0	0	0	3.1853e-312
C2N35D100T24V14p	1.21495e-311	2176.04	0	3.72066e-103	4.92376e-312	100	2.37152e-322	0	4.92376e-312	1e+08	0	0	0	4.92376e-312
RC1N25D100T18V15p	1.13598e-311	1974.62	0	3.72066e-103	7.70866e-313	100	2.37152e-322	0	7.70866e-313	1e+08	0	0	0	7.70866e-313
RC1N25D100T18V16p	376.75	646.072	1967	377	0.248	0.066313	2.37152e-322	480	3.834	376.75	0	0	0	0.066313
RC1N25D100T24V15p	1.0985e-311	4393.08	0	3.72066e-103	4.41407e-312	100	2.37152e-322	0	4.41407e-312	1e+08	0	0	0	4.41407e-312
RC1N25D100T24V16p	1.40275e-311	2506.1	0	3.72066e-103	3.80753e-312	100	2.37152e-322	0	3.80753e-312	1e+08	0	0	0	3.80753e-312
RC1N25D100T24V17p	8.42012e-312	5785.96	0	3.72066e-103	5.82207e-313	100	2.37152e-322	0	5.82207e-313	1e+08	0	0	0	5.82207e-313
RC1N25D100T24V18p	1.33205e-311	3421.63	0	3.72066e-103	4.439e-312	100	2.37152e-322	0	4.439e-312	1e+08	0	0	0	4.439e-312
RC1N25D100T24V19p	1.362e-311	12934.6	0	3.72066e-103	3.36618e-312	100	2.37152e-322	0	3.36618e-312	1e+08	0	0	0	3.36618e-312
RC1N30D100T18V15p	7.72163e-312	1929.52	0	3.72066e-103	1.47277e-312	100	2.37152e-322	0	1.47277e-312	1e+08	0	0	0	1.47277e-312
RC1N30D100T18V16p	100000	1534.1	2811	3.72066e-103	0.125	-2.68769e+109	2.37152e-322	18777	5.022	100000	0	0	0	-2.68769e+109
RC1N30D100T18V17p	1.02625e-311	2191.38	0	3.72066e-103	3.36919e-312	100	2.37152e-322	0	3.36919e-312	1e+08	0	0	0	3.36919e-312
RC1N30D100T18V19p	1.34849e-311	5646.96	0	3.72066e-103	3.84896e-312	100	2.37152e-322	0	3.84896e-312	1e+08	0	0	0	3.84896e-312
RC1N30D100T24V15p	7.92907e-312	1982.43	0	3.72066e-103	1.96201e-312	100	2.37152e-322	0	1.96201e-312	1e+08	0	0	0	1.96201e-312
RC1N30D100T24V16p	1.40062e-311	5097.93	0	3.72066e-103	4.76417e-312	100	2.37152e-322	0	4.76417e-312	1e+08	0	0	0	4.76417e-312
RC1N30D100T24V17p	9.9852e-312	2229.78	0	3.72066e-103	1.7173e-312	100	2.37152e-322	0	1.7173e-312	1e+08	0	0	0	1.7173e-312
RC1N30D100T24V18p	1.4703e-311	3610.3	0	3.72066e-103	4.5101e-312	100	2.37152e-322	0	4.5101e-312	1e+08	0	0	0	4.5101e-312
RC1N30D100T24V19p	1.0313e-311	5346.58	0	3.72066e-103	4.31045e-312	100	2.37152e-322	0	4.31045e-312	1e+08	0	0	0	4.31045e-312
RC1N35D100T18V15p	1.20744e-311	1975.26	0	3.72066e-103	4.46287e-312	100	2.37152e-322	0	4.46287e-312	1e+08	0	0	0	4.46287e-312
RC1N35D100T18V16p	100000	664.549	2243	3.72066e-103	0.106	-2.68769e+109	2.37152e-322	19380	6.163	100000	0	0	0	-2.68769e+109
RC1N35D100T18V17p	7.75636e-312	1870.5	0	3.72066e-103	2.51475e-313	100	2.37152e-322	0	2.51475e-313	1e+08	0	0	0	2.51475e-313
RC1N35D100T18V18p	100000	1093.54	2574	3.72066e-103	0.108	-2.68769e+109	2.37152e-322	15488	6.075	100000	0	0	0	-2.68769e+109
RC1N35D100T18V19p	100000	188.267	2250	3.72066e-103	0.116	-2.68769e+109	2.37152e-322	19514	6.236	100000	0	0	0	-2.68769e+109
RC1N35D100T24V15p	100000	224.854	3322	3.72066e-103	0.325	-2.68769e+109	2.37152e-322	81452	33.624	100000	0	0	0	-2.68769e+109
RC1N35D100T24V16p	9.5445e-312	2578.52	0	3.72066e-103	2.17547e-312	100	2.37152e-322	0	2.17547e-312	1e+08	0	0	0	2.17547e-312
RC1N35D100T24V17p	1.28302e-311	2428.06	0	3.72066e-103	5.42408e-312	100	2.37152e-322	0	5.42408e-312	1e+08	0	0	0	5.42408e-312
RC1N35D100T24V18p	1.38813e-311	1857.94	0	3.72066e-103	5.42848e-312	100	2.37152e-322	0	5.42848e-312	1e+08	0	0	0	5.42848e-312
RC1N35D100T24V19p	1.27342e-311	2533.29	0	3.72066e-103	4.54773e-312	100	2.37152e-322	0	4.54773e-312	1e+08	0	0	0	4.54773e-312
C2N25D100T18V15p	327.5	425.983	4026	331	0.231	1.0574	2.37152e-322	4149	5.66	327.5	0	0	0	1.0574
C2N25D100T18V16p	1.14125e-311	2312.25	0	3.72066e-103	1.9854e-312	100	2.37152e-322	0	1.9854e-312	1e+08	0	0	0	1.9854e-312
C2N25D100T18V17p	342.38	711.664	3023	343	1.056	0.180832	2.37152e-322	1018	5.297	342.38	0	0	0	0.180832
C2N25D100T18V18p	316	1610.05	4806	317	0.389	0.315457	2.37152e-322	1731	5.402	316	0	0	0	0.315457
C2N25D100T18V19p	318	590.863	3070	318	0.203	0	2.37152e-322	0	5.03849e-312	318	0	0	0	0
C2N25D100T24V15p	9.04617e-312	3077.81	0	3.72066e-103	1.34843e-312	100	2.37152e-322	0	1.34843e-312	1e+08	0	0	0	1.34843e-312
C2N25D100T24V16p	1.02759e-311	10427.6	0	3.72066e-103	2.85374e-312	100	2.37152e-322	0	2.85374e-312	1e+08	0	0	0	2.85374e-312
C2N25D100T24V17p	1.02307e-311	2022.19	0	3.72066e-103	2.94564e-312	100	2.37152e-322	0	2.94564e-312	1e+08	0	0	0	1.02307e-311
C2N25D100T24V18p	1.2208e-311	1836.85	0	3.72066e-103	1.35895e-312	100	2.37152e-322	0	1.35895e-312	1e+08	0	0	0	1.35895e-312
C2N25D100T24V19p	7.95041e-312	1956.11	0	3.72066e-103	1.23855e-312	100	2.37152e-322	0	1.23855e-312	1e+08	0	0	0	1.23855e-312
C2N30D100T18V15p	7.17405e-312	2169.66	0	3.72066e-103	1.11547e-312	100	2.37152e-322	0	1.11547e-312	1e+08	0	0	0	1.11547e-312
C2N30D100T18V16p	1.36894e-311	1926.47	0	3.72066e-103	3.21399e-312	100	2.37152e-322	0	3.21399e-312	1e+08	0	0	0	3.21399e-312
C2N30D100T18V17p	8.57622e-312	1872.08	0	3.72066e-103	2.82354e-312	100	2.37152e-322	0	2.82354e-312	1e+08	0	0	0	2.82354e-312
C2N30D100T18V18p	382.222	647.747	4412	383	0.968	0.203075	2.37152e-322	956	8.375	382.222	0	0	0	0.203075
C2N30D100T18V19p	365.667	232.42	2676	368	1.753	0.634058	2.37152e-322	29161	54.046	365.667	0	0	0	0.634058
C2N30D100T24V15p	7.7379e-312	2293.54	0	3.72066e-103	8.80969e-313	100	2.37152e-322	0	8.80969e-313	1e+08	0	0	0	8.80969e-313
C2N30D100T24V16p	9.62132e-312	2009.87	0	3.72066e-103	1.76903e-312	100	2.37152e-322	0	1.76903e-312	1e+08	0	0	0	1.76903e-312
C2N30D100T24V17p	1.25093e-311	10977.9	0	3.72066e-103	4.45614e-312	100	2.37152e-322	0	4.45614e-312	1e+08	0	0	0	4.45614e-312
C2N30D100T24V18p	6.16374e-312	1832.39	0	3.72066e-103	1.59616e-313	100	2.37152e-322	0	1.59616e-313	1e+08	0	0	0	1.59616e-313
C2N30D100T24V19p	1.36329e-311	3139.96	0	3.72066e-103	3.63674e-312	100	2.37152e-322	0	3.63674e-312	1e+08	0	0	0	3.63674e-312
C2N35D100T18V15p	7.43624e-312	1805.81	0	3.72066e-103	1.3757e-312	100	2.37152e-322	0	1.3757e-312	1e+08	0	0	0	1.3757e-312
C2N35D100T18V16p	1.18714e-311	1881.42	0	3.72066e-103	2.89543e-312	100	2.37152e-322	0	2.89543e-312	1e+08	0	0	0	2.89543e-312
C2N35D100T18V17p	7.82494e-312	2002.49	0	3.72066e-103	9.89313e-313	100	2.37152e-322	0	9.89313e-313	1e+08	0	0	0	9.89313e-313
C2N35D100T18V18p	1.2044e-311	4454.76	0	3.72066e-103	5.0841e-312	100	2.37152e-322	0	5.0841e-312	1e+08	0	0	0	5.0841e-312
C2N35D100T18V19p	9.32773e-312	5341.58	0	3.72066e-103	3.19327e-312	100	2.37152e-322	0	3.19327e-312	1e+08	0	0	0	3.19327e-312
C2N35D100T24V15p	1.25289e-311	6268.34	0	3.72066e-103	5.05024e-312	100	2.37152e-322	0	5.05024e-312	1e+08	0	0	0	5.05024e-312
C2N35D100T24V16p	1.11144e-311	3946.09	0	3.72066e-103	1.02793e-312	100	2.37152e-322	0	1.02793e-312	1e+08	0	0	0	1.02793e-312
C2N35D100T24V17p	9.03565e-312	1804.43	0	3.72066e-103	7.05061e-313	100	2.37152e-322	0	7.05061e-313	1e+08	0	0	0	7.05061e-313
C2N35D100T24V18p	1.06875e-311	7865.63	0	3.72066e-103	1.30275e-312	100	2.37152e-322	0	1.30275e-312	1e+08	0	0	0	1.30275e-312
C2N35D100T24V19p	9.16585e-312	1958.03	0	3.72066e-103	3.77864e-313	100	2.37152e-322	0	3.77864e-313	1e+08	0	0	0	3.77864e-313
C2N25D100T24V20p	9.29855e-312	1958.32	0	3.72066e-103	3.7975e-312	100	2.37152e-322	0	3.7975e-312	1e+08	0	0	0	3.7975e-312
C2N25D100T24V21p	7.59157e-312	2120.56	0	3.72066e-103	5.86445e-313	100	2.37152e-322	0	5.86445e-313	1e+08	0	0	0	5.86445e-313
C2N25D100T24V22p	1.24886e-311	2288.46	0	3.72066e-103	2.9404e-312	100	2.37152e-322	0	2.9404e-312	1e+08	0	0	0	2.9404e-312
C2N25D100T24V23p	1.30656e-311	4218.94	0	3.72066e-103	3.69492e-312	100	2.37152e-322	0	3.69492e-312	1e+08	0	0	0	3.69492e-312
C2N25D100T24V24p	9.44745e-312	4483.12	0	3.72066e-103	8.62388e-313	100	2.37152e-322	0	8.62388e-313	1e+08	0	0	0	8.62388e-313
C2N35D100T24V20p	1.11655e-311	3989.26	0	3.72066e-103	2.65849e-312	100	2.37152e-322	0	2.65849e-312	1e+08	0	0	0	2.65849e-312
C2N35D100T24V21p	1.11156e-311	3832.69	0	3.72066e-103	3.97432e-312	100	2.37152e-322	0	3.97432e-312	1e+08	0	0	0	3.97432e-312
C2N35D100T24V22p	8.79702e-312	2568.96	0	3.72066e-103	1.52383e-312	100	2.37152e-322	0	1.52383e-312	1e+08	0	0	0	1.52383e-312
C2N35D100T24V23p	9.22452e-312	3429.74	0	3.72066e-103	2.43004e-312	100	2.37152e-322	0	2.43004e-312	1e+08	0	0	0	2.43004e-312
C2N35D100T24V24p	1.20544e-311	2309.41	0	3.72066e-103	2.213e-312	100	2.37152e-322	0	2.213e-312	1e+08	0	0	0	2.213e-312
RC1N25D100T24V20p	9.58925e-312	2657.19	0	3.72066e-103	2.94022e-312	100	2.37152e-322	0	2.94022e-312	1e+08	0	0	0	2.94022e-312
RC1N25D100T24V21p	9.86819e-312	1913.85	0	3.72066e-103	7.58795e-313	100	2.37152e-322	0	7.58795e-313	1e+08	0	0	0	7.58795e-313
RC1N25D100T24V22p	1.03183e-311	4376.73	0	3.72066e-103	4.45149e-312	100	2.37152e-322	0	4.45149e-312	1e+08	0	0	0	4.45149e-312
RC1N25D100T24V23p	1.08588e-311	2186.94	0	3.72066e-103	3.52516e-312	100	2.37152e-322	0	3.52516e-312	1e+08	0	0	0	3.52516e-312
RC1N35D100T24V20p	1.2206e-311	1930.42	0	3.72066e-103	5.2006e-312	100	2.37152e-322	0	5.2006e-312	1e+08	0	0	0	5.2006e-312
RC1N35D100T24V21p	1.56718e-311	2212.93	0	3.72066e-103	4.97624e-312	100	2.37152e-322	0	4.97624e-312	1e+08	0	0	0	4.97624e-312
RC1N35D100T24V22p	8.98957e-312	2217.17	0	3.72066e-103	9.10517e-313	100	2.37152e-322	0	9.10517e-313	1e+08	0	0	0	9.10517e-313
RC1N35D100T24V23p	1.33445e-311	3074.18	0	3.72066e-103	3.80882e-312	100	2.37152e-322	0	3.80882e-312	1e+08	0	0	0	3.80882e-312
C1N25D100T24V6p	9.81842e-312	21694.1	0	3.72066e-103	2.06292e-312	100	9.81842e-312	0	2.06292e-312	1e+08	0	0	0	2.06292e-312
C1N30D100T18V5p	1.16104e-311	2204.4	0	3.72066e-103	4.10557e-312	100	1.16104e-311	0	4.10557e-312	1e+08	0	0	0	4.10557e-312
C1N35D100T18V6p	1.21358e-311	12260.6	0	3.72066e-103	2.33467e-312	100	1.21358e-311	0	2.33467e-312	1e+08	0	0	0	2.33467e-312
C1N35D100T18V7p	1.4536e-311	44234.8	0	3.72066e-103	5.19847e-312	100	1.4536e-311	0	5.19847e-312	1e+08	0	0	0	5.19847e-312
C1N35D100T18V9p	1.01392e-311	6069.98	0	3.72066e-103	2.20647e-312	100	1.01392e-311	0	2.20647e-312	1e+08	0	0	0	2.20647e-312
C1N35D100T24V8p	1.0515e-311	9286.86	0	3.72066e-103	4.56076e-312	100	1.0515e-311	0	4.56076e-312	1e+08	0	0	0	4.56076e-312
C1N25D100T18V26p	9.35533e-312	21537	0	3.72066e-103	3.75033e-312	100	2.37152e-322	0	3.75033e-312	1e+08	0	0	0	3.75033e-312
C1N25D100T18V28p	1.15364e-311	33378.6	0	3.72066e-103	1.5746e-312	100	2.37152e-322	0	1.5746e-312	1e+08	0	0	0	1.5746e-312
C1N25D100T18V29p	1.04682e-311	5974.61	0	3.72066e-103	2.39206e-313	100	2.37152e-322	0	2.39206e-313	1e+08	0	0	0	2.39206e-313
C1N25D100T24V25p	8.43537e-312	41264.8	0	3.72066e-103	1.59029e-312	100	2.37152e-322	0	1.59029e-312	1e+08	0	0	0	1.59029e-312
C1N25D100T24V27p	1.17568e-311	6178.42	0	3.72066e-103	1.96351e-312	100	2.37152e-322	0	1.96351e-312	1e+08	0	0	0	1.96351e-312
C1N25D100T24V29p	1.05887e-311	14638.1	0	3.72066e-103	4.56251e-312	100	2.37152e-322	0	4.56251e-312	1e+08	0	0	0	4.56251e-312
C1N30D100T18V28p	1.22713e-311	17399.7	0	3.72066e-103	3.54787e-312	100	2.37152e-322	0	3.54787e-312	1e+08	0	0	0	3.54787e-312
C1N35D100T18V26p	1.33194e-311	7257.7	0	3.72066e-103	5.08795e-312	100	2.37152e-322	0	5.08795e-312	1e+08	0	0	0	5.08795e-312
C1N35D100T18V28p	1.23179e-311	52318.7	0	3.72066e-103	2.65553e-312	100	2.37152e-322	0	2.65553e-312	1e+08	0	0	0	2.65553e-312
C1N35D100T24V29p	1.14152e-311	27936.2	0	3.72066e-103	3.96303e-312	100	2.37152e-322	0	3.96303e-312	1e+08	0	0	0	3.96303e-312

C1N15D50T12V1p	129	17.607	2725	130	0.313	0.769231	9.65424e-312	2176	4.52	129	0	0	0	0.769231
C2N10D20T12V3	90	0.631	1985	90	0.059	0	1.12249e-311	0	2.74692e-312	90	0	0	0	0
C2N15D20T12V9	151	1.716	2752	151	0.058	0	1.23161e-311	0	4.42324e-312	151	0	0	0	0
C2N20D50T12V3p	199.5	4.487	1948	200	0.1	0.25	1.2015e-311	66	0.774	199.5	0	0	0	0.25
R1N10D20T12V5	101.8	0.236	1896	103	0.043	1.16505	1.156e-311	90	0.102	101.8	0	0	0	1.16505
R1N10D50T12V1p	96	0.224	1546	98	0.037	2.04082	1.06426e-311	149	0.086	96	0	0	0	2.04082
R1N20D20T12V11	200.25	3.02	4408	201	0.134	0.373134	1.21174e-311	208	0.426	200.25	0	0	0	0.373134
RC1N10D20T12V1	107	12.142	1306	110	0.034	2.72727	1.48915e-311	435	0.234	107	0	0	0	2.72727
RC1N15D20T12V5	169	79.227	1577	172	0.122	1.74419	8.79654e-312	2044	0.759	169	0	0	0	1.74419
C2N10D20T12V3	90	0.575	1985	90	0.08	0	1.18211e-311	0	1.38132e-312	90	0	0	0	0
